case,leaderboard,toposcore,topoF1_0,topoF1_1,topoF1_2,surface_dice,voi_score,voi_total,voi_split,voi_merge
3371019516,0.4323528844090701,0.10647271257923581,0.2098138747884941,0.0,nan,0.7004232470379705,0.44360838334859914,4.180801787764935,1.7398175319981959,2.4409842557667387
338740527,0.6396276630016349,0.3202171939868846,0.6285714285714286,0.0025188916876574307,nan,0.9686427299746418,0.584392998041271,2.370590814467504,1.2121180626863,1.1584727517812043
3414512299,0.7162292443109503,0.46584840600998345,0.9090909090909091,0.009174311926605505,nan,0.9952175728548792,0.6518530628821358,1.7802935300508258,0.891865826962435,0.8884277030883907
3419802889,0.4807364104232248,0.040218487979682006,0.07925407925407925,0.0,nan,0.7963875132382414,0.5426720982741019,2.809111328801623,1.4750315273643955,1.3340798014372277
344456112,0.6537134991771646,0.39606843829632327,0.7804878048780488,0.0,nan,0.9528016758065201,0.5754639461599588,2.459094420962127,1.2427564623493452,1.2163379586127818
3542835985,0.6368205930371416,0.42381499097917014,0.8351648351648352,0.0,nan,0.9406568069409383,0.5155606094687488,3.1321205281789206,1.6221713590282243,1.5099491691506965
3598654160,0.4094983154893117,0.07611940298507462,0.15,0.0,nan,0.6058340426568528,0.4989159418968311,3.347818847653942,1.3427567692738513,2.0050620783800905
3647910527,0.6553614938850558,0.4098737083811711,0.8076923076923077,0.0,nan,0.9583590888852416,0.562782000745343,2.589623209197698,1.3047722532334138,1.2848509559642842
364978558,0.6254139744689216,0.334667830228004,0.6349206349206349,0.02531645569620253,nan,0.9410840519013258,0.5589548778144465,2.6301772569434787,1.3627312059880385,1.2674460509554402
3662102503,0.46603631471994417,0.06404549408119006,0.12559241706161137,0.0006335128286347799,nan,0.8176821796076209,0.458954010379771,3.9295584988463172,1.845499614712718,2.084058884133599
3700757712,0.5511801164170353,0.2023480562087466,0.39814814814814814,0.0006146281499692685,nan,0.8907170482230399,0.510642093360993,3.1943959249298874,1.6859437242249047,1.508452200704983
3707256544,0.6563376399081713,0.4331998543866036,0.8536585365853658,0.0,nan,0.9646784240027249,0.5392578148321044,2.8480019049351224,1.4911602263835506,1.3568416785515718
3710912607,0.487073421614032,0.065479056331247,0.12903225806451613,0.0,nan,0.7537723449267681,0.5817410971151116,2.396592487385763,1.2497025749944,1.1468899123913627
3767466977,0.6154570560569853,0.2899786780383795,0.5714285714285714,0.0,nan,0.9522137529480783,0.5576818260389831,2.643790499101412,1.2811748571390744,1.3626156419623372
3769121277,0.6311647940788095,0.22748327328872878,0.4482758620689655,0.0,nan,0.9791618083341908,0.6291805119292121,1.9645633276941468,0.9827452094414255,0.9818181182527213
3770778897,0.6152625701395735,0.26744655102864057,0.527027027027027,0.0,nan,0.9568995713219056,0.5717535853380411,2.4966840357095705,1.0404181819199487,1.4562658537896216
3819086916,0.6530842943098578,0.3147713234318557,0.6187845303867403,0.0015455950540958269,nan,0.9780227450425494,0.6181283900440251,2.0592896023255873,1.0120978948219075,1.04719170750368
