case,t_low,t_high,z_radius,xy_radius,dust_min_size,leaderboard,toposcore,surface_dice,voi_score
1798146413,0.4,0.75,1,0,100,0.6653410025144362,0.4714380959003285,0.936574233976033,0.5603102624363604
1823626595,0.4,0.75,1,0,100,0.35644595434633775,0.029622122953942943,0.46758654356581225,0.5254400777489161
1853493924,0.4,0.75,1,0,100,0.6397786609620658,0.47718723455891277,0.8379345732769796,0.5809868284212831
1871106040,0.4,0.75,1,0,100,0.5731048436950752,0.3880597014925373,0.7529468688744553,0.5518729404035849
1882650170,0.4,0.75,1,0,100,0.512708615243739,0.22604141569129713,0.6801602860092658,0.5909716869517341
1914571029,0.4,0.75,1,0,100,0.6700710511108433,0.47363184079601994,0.9685665293446433,0.5399520388611776
193365288,0.4,0.75,1,0,100,0.4994670526862066,0.030074347364302086,0.7803898757984055,0.6208808341356403
1939536631,0.4,0.75,1,0,100,0.6515872105049494,0.4262686567164179,0.9389298616870437,0.5573747482844535
1960540938,0.4,0.75,1,0,100,0.7155648495406166,0.5257048092868989,0.9738887137812187,0.6199781626603442
1961113613,0.4,0.75,1,0,100,0.657286459501576,0.37213930348258706,0.979479170857972,0.5795055961614565
1963069058,0.4,0.75,1,0,100,0.6275561867205024,0.40732236254624316,0.8825879736196324,0.5612962491135945
1966171058,0.4,0.75,1,0,100,0.8731519706896922,0.9811320754716981,0.9918136473542718,0.6619359184976791
19797301,0.4,0.75,1,0,100,0.6480988685855356,0.3482063367373658,0.9037385324370715,0.6495099463181452
2059872339,0.4,0.75,1,0,100,0.46147271623654107,0.040975247983684064,0.746346289491023,0.537025544341651
215093936,0.4,0.75,1,0,100,0.6566923966545698,0.4548044093259194,0.9519914473533272,0.5344401922375127
2157512838,0.4,0.75,1,0,100,0.4133894871011836,0.13166599435256152,0.5582217358011707,0.5100345179000154
2210475972,0.4,0.75,1,0,100,0.6575296124400429,0.4006284367635507,0.9717898155905309,0.5634704170122629
2220704498,0.4,0.75,1,0,100,0.4721122508812675,0.09664451878630077,0.7922216286791363,0.4738323577362275
2220787575,0.4,0.75,1,0,100,0.6641238978775997,0.4332120908064719,0.8864513543389232,0.6397208474772432
2292614243,0.4,0.75,1,0,100,0.6747561706486134,0.4807541241162608,0.9577624637224978,0.5580373460310313
2306395636,0.4,0.75,1,0,100,0.48226284551288456,0.04306113458660861,0.8002716497523229,0.5407126506388256
237111043,0.4,0.75,1,0,100,0.655984677131518,0.40597014925373137,0.9614098213511749,0.5648576996642496
2424610202,0.4,0.75,1,0,100,0.7099778538910592,0.46155642600643465,0.9916857642465209,0.6412025960081328
244496252,0.4,0.75,1,0,100,0.4664997399461025,0.13552415961734357,0.7507377854860834,0.4659550489736292
2456859500,0.4,0.75,1,0,100,0.6905438545581098,0.44136460554371,0.9684256997692544,0.6262442227878796
246751123,0.4,0.75,1,0,100,0.6692588500838565,0.44043931286961424,0.9634787665208172,0.5711699655448179
2475831799,0.4,0.75,1,0,100,0.48066002042979017,0.1224909933093155,0.7404038408995834,0.527918223206118
2495748513,0.4,0.75,1,0,100,0.6621440331236901,0.4474402182635211,0.9663481130299322,0.5419717945261645
2536049117,0.4,0.75,1,0,100,0.8730758046756001,0.8888888888888888,0.9977023444533547,0.7348951927150263
2540481853,0.4,0.75,1,0,100,0.7116789391587995,0.5682770358732653,0.9728334522405528,0.573440343178933
2615287684,0.4,0.75,1,0,100,0.5632388355927149,0.3692585278074204,0.7785097894994433,0.5142367169305246
263322541,0.4,0.75,1,0,100,0.5950097888416668,0.27257800610702504,0.906647845415686,0.5597418317544836
2642624633,0.4,0.75,1,0,100,0.44418843468174557,0.05469657699526321,0.6867396529672761,0.5354873801274858
2652698199,0.4,0.75,1,0,100,0.4779336182376689,0.09444103945282264,0.7480309271242317,0.5365442340238316
2713673035,0.4,0.75,1,0,100,0.6825295978601299,0.45496654657745755,0.9656152489465555,0.5944979907302806
2727460783,0.4,0.75,1,0,100,0.6051365081417676,0.4024704065877509,0.8640234673222758,0.5199633502932737
2757775745,0.4,0.75,1,0,100,0.489551028864692,0.09332647109281181,0.7743057893567997,0.5444173178913387
2768504081,0.4,0.75,1,0,100,0.6481028563755163,0.37131416090280306,0.9476162634804997,0.5858369025328587
2773856183,0.4,0.75,1,0,100,0.40514791374501036,0.02145370707438418,0.6057320512263709,0.5334445248384723
2786449252,0.4,0.75,1,0,100,0.6238760797493066,0.4961857379767828,0.8140686120494038,0.5431324118256584
2855094384,0.4,0.75,1,0,100,0.5032947686339563,0.025694313243907047,0.8742292347888199,0.5417321213848493
2875030463,0.4,0.75,1,0,100,0.6725086103043065,0.4871641791044776,0.9386621631039279,0.5652217128188242
2880423383,0.4,0.75,1,0,100,0.4928632562896651,0.11499154473935741,0.7987965251862612,0.5108200258647614
2881190689,0.4,0.75,1,0,100,0.6862584627964622,0.42939150401836973,0.9820687574147235,0.6106198471308516
2894972157,0.4,0.75,1,0,100,0.6707621968108409,0.41519674355495256,0.9715668930087767,0.5890136034036667
2983822886,0.4,0.75,1,0,100,0.6684103256704232,0.4560431598542017,0.9702129569824021,0.5486366936294913
3020373917,0.4,0.75,1,0,100,0.6633031880041632,0.41196999535038475,0.9568904212513244,0.5851444056030979
3034991642,0.4,0.75,1,0,100,0.5418138692981371,0.22612326966205243,0.8584955453111611,0.49572413583032887
3040864797,0.4,0.75,1,0,100,0.6231505814573051,0.41637964026023727,0.9116101280436506,0.5119232701827319
3056295573,0.4,0.75,1,0,100,0.6705478538955447,0.45913290689410097,0.9466066134655705,0.5757019060410423
3070061281,0.4,0.75,1,0,100,0.8966829620753687,1.0,0.9992982339804528,0.7055102290920294
3074797420,0.4,0.75,1,0,100,0.7076627539513646,0.4536513752707872,0.9884761345723725,0.644573412199423
3088997407,0.4,0.75,1,0,100,0.4764500013658619,0.12917232021709632,0.6540154600011152,0.5965511265724077
3102979250,0.4,0.75,1,0,100,0.548044294686797,0.20385253221074118,0.8963880966438876,0.4947220034234688
3137156884,0.4,0.75,1,0,100,0.659955242385853,0.45107794361525705,0.9304266704743657,0.5685214989578512
3144205538,0.4,0.75,1,0,100,0.6794512232329644,0.4100267891312667,0.9715590539562245,0.618278621739731
3188147679,0.4,0.75,1,0,100,0.5653727072348149,0.3977072159295372,0.7373453152898032,0.5371133774414933
3194326202,0.4,0.75,1,0,100,0.6862596264139165,0.47180923236814,0.9474467394845061,0.6088871368111355
324225693,0.4,0.75,1,0,100,0.46360277631583946,0.048935877977619203,0.6936275250585825,0.5890067975772851
3290306825,0.4,0.75,1,0,100,0.46323487188656937,0.06844380704724083,0.7677235037893837,0.49713858127460814
3294954456,0.4,0.75,1,0,100,0.6470344063304441,0.41171500985637854,0.9580050660617402,0.5377660864340614
3320274,0.4,0.75,1,0,100,0.5638496591436291,0.31951354339414045,0.8460732583469366,0.49105701629702614
3321304167,0.4,0.75,1,0,100,0.603722956932961,0.35194992778045264,0.8723508465339342,0.5509005208912808
3335656968,0.4,0.75,1,0,100,0.5751721793471295,0.16739994742530012,0.9436696940082817,0.5561937206189739
3342671660,0.4,0.75,1,0,100,0.6417211954427517,0.40948742337149147,0.898128355361041,0.5843715544426857
3351412255,0.4,0.75,1,0,100,0.5258488390997028,0.16073478760045923,0.857569352908099,0.5070832265763727
3355195275,0.4,0.75,1,0,100,0.6284163536853995,0.39327033471694783,0.8848865970786555,0.5734998408365308
3371019516,0.4,0.75,1,0,100,0.4840198232470404,0.2374366698617007,0.7195880339162326,0.4598086011938537
338740527,0.4,0.75,1,0,100,0.6917565734396272,0.49133327599821747,0.9679281755785195,0.5873763691076577
3414512299,0.4,0.75,1,0,100,0.7241674348904463,0.4893785043038774,0.9960639500367771,0.6535185745326035
3419802889,0.4,0.75,1,0,100,0.48536519668299516,0.04806053298964786,0.8012445286491294,0.5443184335968729
344456112,0.4,0.75,1,0,100,0.6789097804168442,0.47761194029850745,0.9515443298129832,0.5788162368364228
3542835985,0.4,0.75,1,0,100,0.6378638313505282,0.42485248177716073,0.9395063536423531,0.5188024658358754
3598654160,0.4,0.75,1,0,100,0.46282229995245816,0.14974308783949108,0.65716234878274,0.5368358615047196
3647910527,0.4,0.75,1,0,100,0.6829460970263841,0.49566122874002083,0.9599919580998124,0.566430123055553
364978558,0.4,0.75,1,0,100,0.6148768913033498,0.2985074626865672,0.9395362625968144,0.5613913159671274
3662102503,0.4,0.75,1,0,100,0.5299725689836405,0.24824463895179472,0.8356462189714792,0.4657800018802413
3700757712,0.4,0.75,1,0,100,0.6192744133922286,0.4243898399817832,0.8929140196993277,0.5126787271512255
3707256544,0.4,0.75,1,0,100,0.6675283654734145,0.4673998428908091,0.9636909277935662,0.5429045367954961
3710912607,0.4,0.75,1,0,100,0.49389665644571323,0.07974413646055438,0.7601359136660921,0.5826452734983277
3767466977,0.4,0.75,1,0,100,0.6619417309699736,0.43188313750396956,0.9593247144722088,0.5617518275814563
3769121277,0.4,0.75,1,0,100,0.6146360732425987,0.18794914317302377,0.9806664609081331,0.6143373399224142
3770778897,0.4,0.75,1,0,100,0.6781114860828957,0.4703312704768839,0.9600970801245576,0.5742232197035299
3819086916,0.4,0.75,1,0,100,0.7002837434346358,0.47520544243638047,0.9800938902919407,0.6133978545758357
3853942725,0.4,0.75,1,0,100,0.6662767367186573,0.44845539743144747,0.9461258005641153,0.5731316779765221
3854983004,0.4,0.75,1,0,100,0.6331933895808047,0.4482255389718076,0.8779802888257089,0.5469503622864695
3918162598,0.4,0.75,1,0,100,0.6397621113741971,0.22838600830145994,0.9807247583159101,0.6514075527805446
3921562037,0.4,0.75,1,0,100,0.5893278190339944,0.23286231888025213,0.9287182407349877,0.5554792546076376
3922476405,0.4,0.75,1,0,100,0.6597041707394784,0.3921339643247179,0.9345768771078874,0.6141773555837211
3925240194,0.4,0.75,1,0,100,0.44337603255213737,0.03305122048876384,0.7403608924638241,0.4980981544090567
3958093739,0.4,0.75,1,0,100,0.48658220380370365,0.100893811309698,0.7970035619243829,0.5067508963921722
3962971462,0.4,0.75,1,0,100,0.5966035223597964,0.28417910447761197,0.9156862647349383,0.5453131381693842
3970017952,0.4,0.75,1,0,100,0.617518305647837,0.19029850746268656,0.9597458929203468,0.6414791168197419
3977024865,0.4,0.75,1,0,100,0.6760630954527913,0.4875807298909181,0.9428689425467801,0.5708135616975512
3978531923,0.4,0.75,1,0,100,0.49423054230652197,0.15268788799366004,0.7594332136440058,0.5217787175229199
4023763904,0.4,0.75,1,0,100,0.6574874761645566,0.38720246133612035,0.957450159344167,0.5891976628378914
4026460947,0.4,0.75,1,0,100,0.5916954405238647,0.17805708300602252,0.9586007356849966,0.5793373089494547
4065328827,0.4,0.75,1,0,100,0.5711667364918931,0.3643321852277076,0.7921213848786886,0.5274988463315423
4066091069,0.4,0.75,1,0,100,0.6387276880928426,0.44240336777650213,0.9271484312685766,0.5185849337596864
4158695626,0.4,0.75,1,0,100,0.549408779011722,0.415636105188344,0.7474165940749206,0.4660632557971335
4218389312,0.4,0.75,1,0,100,0.6728104433008246,0.4588018810059293,0.9678972701012878,0.5611595270388431
4233602520,0.4,0.75,1,0,100,0.6834878069127804,0.4567164179104478,0.9754712298233876,0.585879860289887
453687900,0.4,0.75,1,0,100,0.4264957479609497,0.1257098026775405,0.6729481977495114,0.43785982270102447
456049089,0.4,0.75,1,0,100,0.6712978719324969,0.45104477611940297,0.9450313338220847,0.586352777882704
469842901,0.4,0.75,1,0,100,0.4514840080044199,0.09146129816036098,0.7219359446054746,0.48962296555541596
544161273,0.4,0.75,1,0,100,0.4653121953466933,0.021315108186350896,0.7910283998343007,0.5201649227108079
62269536,0.4,0.75,1,0,100,0.576853094617461,0.1845296257343965,0.9333982029647756,0.5565852453127734
633046981,0.4,0.75,1,0,100,0.6509714438217689,0.4065200314218382,0.9212800865482463,0.5901925831523751
636928528,0.4,0.75,1,0,100,0.5366908893975572,0.037026872405238026,0.9316366044462266,0.5700286174851613
648443467,0.4,0.75,1,0,100,0.3831270603041006,0.0035949620701915567,0.510155649216435,0.5814116984494027
663106834,0.4,0.75,1,0,100,0.6023539397584671,0.3447050461975835,0.8843545932127574,0.5411951950706485
690562299,0.4,0.75,1,0,100,0.3787578778692644,0.018578010293789124,0.489438414847829,0.5768029416696786
714558499,0.4,0.75,1,0,100,0.49927692912140637,0.24057490326147044,0.7263836042197962,0.49391484761724747
79646334,0.4,0.75,1,0,100,0.5169898372564128,0.031249554859791518,0.8256687358859877,0.6246597521096564
810239114,0.4,0.75,1,0,100,0.681604638264748,0.2927557335274846,0.9987616874265947,0.6977466503062704
865516044,0.4,0.75,1,0,100,0.4598361920793927,0.110719131614654,0.727191417519136,0.4917241613237111
90569866,0.4,0.75,1,0,100,0.6052571936901705,0.4145469833928947,0.8549098100238606,0.5190704718970028
928131323,0.4,0.75,1,0,100,0.6362155305533923,0.24980660720786313,0.9780802104574808,0.625558499231186
933191725,0.4,0.75,1,0,100,0.5807385585707794,0.38429213157513403,0.8303652671871359,0.49949450166497616
944699214,0.4,0.75,1,0,100,0.5272288010465117,0.2602372751626483,0.775051624778058,0.5082558566439913
961304774,0.4,0.75,1,0,100,0.4970645898556217,0.18867202449292003,0.7359920304266256,0.5224736338812193
975031774,0.4,0.75,1,0,100,0.6372006926222374,0.42108605906637026,0.9204947872556952,0.5391477124652373
1004283650,0.4,0.85,1,0,100,0.7121250140351827,0.5621890547263682,0.9733818971488275,0.5793846674719503
102536988,0.4,0.85,1,0,100,0.5315098809311283,0.23528522695826018,0.8409461267117588,0.47598048141295624
1029212680,0.4,0.85,1,0,100,0.6835409207370908,0.5011977151280633,0.9741570308399106,0.5492189868705806
1033784946,0.4,0.85,1,0,100,0.6680250382505263,0.504514636121717,0.9409159024390181,0.5352859473152997
1059332280,0.4,0.85,1,0,100,0.5667148854628595,0.33432835820895523,0.8229987269276183,0.5096194959300188
1061356924,0.4,0.85,1,0,100,0.5169541408536703,0.11710677382319175,0.824388322897069,0.5522462734078246
1159818141,0.4,0.85,1,0,100,0.5830874405766873,0.2953731343283582,0.8442957332826129,0.5684914103693294
1176487902,0.4,0.85,1,0,100,0.5535228217006083,0.32877864200126133,0.770318026179448,0.5293654855354945
1189767014,0.4,0.85,1,0,100,0.4604435118143858,0.06622677801855323,0.7479108888541206,0.5108761923139362
1235128733,0.4,0.85,1,0,100,0.6310091030234714,0.4574311540887114,0.8832578802513505,0.5275414248825295
1253813461,0.4,0.85,1,0,100,0.6762153290113966,0.43746783324755534,0.9772949993607017,0.5797763693168126
1261544272,0.4,0.85,1,0,100,0.6300989459794896,0.41885809049988154,0.902671383359104,0.5385900990109677
1330705651,0.4,0.85,1,0,100,0.4577291445693179,0.05297076180712617,0.7796829813765971,0.4827110644153458
1341999317,0.4,0.85,1,0,100,0.5221571090112221,0.10081106112994055,0.8661360787208,0.5393318946284573
1351645019,0.4,0.85,1,0,100,0.6660378887853563,0.44402985074626866,0.9591640827466625,0.5632042988575537
1391167593,0.4,0.85,1,0,100,0.3526210315356503,0.015372485739085876,0.3745191239127506,0.619793121269891
1430679851,0.4,0.85,1,0,100,0.5854216362113309,0.36355535754065493,0.8457549655041339,0.5152594029219647
1449602646,0.4,0.85,1,0,100,0.6717380227722636,0.47363184079601994,0.9344187664526978,0.5788625779286094
1460828631,0.4,0.85,1,0,100,0.47996716015989765,0.13134328358208958,0.7116405134824955,0.5471142724754211
1531506078,0.4,0.85,1,0,100,0.6732531870856957,0.40597014925373137,0.9301312282949629,0.6454748925895409
1578248244,0.4,0.85,1,0,100,0.627880590196062,0.4221371021001189,0.9184654345891364,0.5136473070280821
1589119778,0.4,0.85,1,0,100,0.5492957515075292,0.10777968564258354,0.9226018034409793,0.5544320417440328
1596691633,0.4,0.85,1,0,100,0.6724577215959937,0.4797666102013929,0.9596207465850917,0.5504585063736969
1613378452,0.4,0.85,1,0,100,0.7117495019575856,0.4138398914518318,0.9821925486797941,0.6966575499545946
1625909146,0.4,0.85,1,0,100,0.6462253812310601,0.36886993603411516,0.9697976513650199,0.5603863498373387
1639956906,0.4,0.85,1,0,100,0.5302074688378594,0.1113143957631199,0.8343045791094507,0.5851615640589023
1643996246,0.4,0.85,1,0,100,0.482315006530878,0.18123667377398722,0.7223343273874911,0.5003628280373141
1662041291,0.4,0.85,1,0,100,0.8862613818383498,1.0,0.9969001429496642,0.6781323765884784
1666298112,0.4,0.85,1,0,100,0.6914363415985845,0.4910929224843525,0.9676044777325375,0.5869911361339731
1671010748,0.4,0.85,1,0,100,0.44299544039176914,0.0390898736740795,0.7025205697716013,0.5296750824842424
1704770049,0.4,0.85,1,0,100,0.6411263794689791,0.38663823738450603,0.9386985907354866,0.5616868614177345
1725830085,0.4,0.85,1,0,100,0.5868754680708556,0.11921067532772786,0.941397588278137,0.6332088845005408
17283971,0.4,0.85,1,0,100,0.6370975212702794,0.3767921834666153,0.9211957072969027,0.5761181962182252
1757276221,0.4,0.85,1,0,100,0.5385481213130455,0.10555789177717133,0.8508001851820203,0.5974305399033917
176501514,0.4,0.85,1,0,100,0.6485574141011664,0.44402985074626866,0.9436448061684227,0.528779362052394
1793326608,0.4,0.85,1,0,100,0.6078244425571316,0.33482655404297196,0.8923488162652035,0.5572982590040538
1798146413,0.4,0.85,1,0,100,0.668765701078221,0.48334923846241934,0.9352420778558419,0.5612177208284301
1823626595,0.4,0.85,1,0,100,0.34237197484502807,0.017220524875155952,0.4262012709848687,0.5372439215365065
1853493924,0.4,0.85,1,0,100,0.6397786609620658,0.47718723455891277,0.8379345732769796,0.5809868284212831
1871106040,0.4,0.85,1,0,100,0.5681931604930196,0.3805970149253731,0.7379517240575546,0.5592312931293245
1882650170,0.4,0.85,1,0,100,0.512708615243739,0.22604141569129713,0.6801602860092658,0.5909716869517341
1914571029,0.4,0.85,1,0,100,0.6700710511108433,0.47363184079601994,0.9685665293446433,0.5399520388611776
193365288,0.4,0.85,1,0,100,0.4994670526862066,0.030074347364302086,0.7803898757984055,0.6208808341356403
1939536631,0.4,0.85,1,0,100,0.6515872105049494,0.4262686567164179,0.9389298616870437,0.5573747482844535
1960540938,0.4,0.85,1,0,100,0.7155648495406166,0.5257048092868989,0.9738887137812187,0.6199781626603442
1961113613,0.4,0.85,1,0,100,0.657286459501576,0.37213930348258706,0.979479170857972,0.5795055961614565
1963069058,0.4,0.85,1,0,100,0.6275561867205024,0.40732236254624316,0.8825879736196324,0.5612962491135945
1966171058,0.4,0.85,1,0,100,0.8731519706896922,0.9811320754716981,0.9918136473542718,0.6619359184976791
19797301,0.4,0.85,1,0,100,0.6480988685855356,0.3482063367373658,0.9037385324370715,0.6495099463181452
2059872339,0.4,0.85,1,0,100,0.4601630426623846,0.04136059514340523,0.7364140216113071,0.5428855901583017
215093936,0.4,0.85,1,0,100,0.6602527215258318,0.46122881035551727,0.955215958366432,0.535881408545501
2157512838,0.4,0.85,1,0,100,0.4154794157397287,0.13310496696843652,0.5612169385380664,0.5117771347453557
2210475972,0.4,0.85,1,0,100,0.6575296124400429,0.4006284367635507,0.9717898155905309,0.5634704170122629
2220704498,0.4,0.85,1,0,100,0.47191367022480024,0.09686697591303559,0.7912989894964332,0.4739969460775369
2220787575,0.4,0.85,1,0,100,0.6641238978775997,0.4332120908064719,0.8864513543389232,0.6397208474772432
2292614243,0.4,0.85,1,0,100,0.6747561706486134,0.4807541241162608,0.9577624637224978,0.5580373460310313
2306395636,0.4,0.85,1,0,100,0.48226284551288456,0.04306113458660861,0.8002716497523229,0.5407126506388256
237111043,0.4,0.85,1,0,100,0.655984677131518,0.40597014925373137,0.9614098213511749,0.5648576996642496
2424610202,0.4,0.85,1,0,100,0.7099778538910592,0.46155642600643465,0.9916857642465209,0.6412025960081328
244496252,0.4,0.85,1,0,100,0.4662600254083853,0.1363332590777456,0.7479743268576445,0.4673400950996746
2456859500,0.4,0.85,1,0,100,0.6905438545581098,0.44136460554371,0.9684256997692544,0.6262442227878796
246751123,0.4,0.85,1,0,100,0.6692588500838565,0.44043931286961424,0.9634787665208172,0.5711699655448179
2475831799,0.4,0.85,1,0,100,0.48153148819018843,0.12355613238157041,0.7412976755890375,0.5286013200558692
2495748513,0.4,0.85,1,0,100,0.6621440331236901,0.4474402182635211,0.9663481130299322,0.5419717945261645
2536049117,0.4,0.85,1,0,100,0.8730758046756001,0.8888888888888888,0.9977023444533547,0.7348951927150263
2540481853,0.4,0.85,1,0,100,0.7116789391587995,0.5682770358732653,0.9728334522405528,0.573440343178933
2615287684,0.4,0.85,1,0,100,0.5632388355927149,0.3692585278074204,0.7785097894994433,0.5142367169305246
263322541,0.4,0.85,1,0,100,0.5933373262506879,0.26865084058431926,0.9049249936054446,0.5600523608956758
2642624633,0.4,0.85,1,0,100,0.44418843468174557,0.05469657699526321,0.6867396529672761,0.5354873801274858
2652698199,0.4,0.85,1,0,100,0.4779336182376689,0.09444103945282264,0.7480309271242317,0.5365442340238316
2713673035,0.4,0.85,1,0,100,0.6825295978601299,0.45496654657745755,0.9656152489465555,0.5944979907302806
2727460783,0.4,0.85,1,0,100,0.6051365081417676,0.4024704065877509,0.8640234673222758,0.5199633502932737
2757775745,0.4,0.85,1,0,100,0.489551028864692,0.09332647109281181,0.7743057893567997,0.5444173178913387
2768504081,0.4,0.85,1,0,100,0.6481028563755163,0.37131416090280306,0.9476162634804997,0.5858369025328587
2773856183,0.4,0.85,1,0,100,0.4028018042227399,0.021488647965384803,0.5944977695463052,0.5379456871197648
2786449252,0.4,0.85,1,0,100,0.6238760797493066,0.4961857379767828,0.8140686120494038,0.5431324118256584
2855094384,0.4,0.85,1,0,100,0.5032947686339563,0.025694313243907047,0.8742292347888199,0.5417321213848493
2875030463,0.4,0.85,1,0,100,0.6725086103043065,0.4871641791044776,0.9386621631039279,0.5652217128188242
2880423383,0.4,0.85,1,0,100,0.4928632562896651,0.11499154473935741,0.7987965251862612,0.5108200258647614
2881190689,0.4,0.85,1,0,100,0.6862584627964622,0.42939150401836973,0.9820687574147235,0.6106198471308516
2894972157,0.4,0.85,1,0,100,0.6707621968108409,0.41519674355495256,0.9715668930087767,0.5890136034036667
2983822886,0.4,0.85,1,0,100,0.6684103256704232,0.4560431598542017,0.9702129569824021,0.5486366936294913
3020373917,0.4,0.85,1,0,100,0.6633031880041632,0.41196999535038475,0.9568904212513244,0.5851444056030979
3034991642,0.4,0.85,1,0,100,0.537785552790316,0.21786356177229038,0.8526166758704882,0.49717327915416604
3040864797,0.4,0.85,1,0,100,0.6231505814573051,0.41637964026023727,0.9116101280436506,0.5119232701827319
3056295573,0.4,0.85,1,0,100,0.6705478538955447,0.45913290689410097,0.9466066134655705,0.5757019060410423
3070061281,0.4,0.85,1,0,100,0.8966829620753687,1.0,0.9992982339804528,0.7055102290920294
3074797420,0.4,0.85,1,0,100,0.7076627539513646,0.4536513752707872,0.9884761345723725,0.644573412199423
3088997407,0.4,0.85,1,0,100,0.4764500013658619,0.12917232021709632,0.6540154600011152,0.5965511265724077
3102979250,0.4,0.85,1,0,100,0.548044294686797,0.20385253221074118,0.8963880966438876,0.4947220034234688
3137156884,0.4,0.85,1,0,100,0.659955242385853,0.45107794361525705,0.9304266704743657,0.5685214989578512
3144205538,0.4,0.85,1,0,100,0.6794512232329644,0.4100267891312667,0.9715590539562245,0.618278621739731
3188147679,0.4,0.85,1,0,100,0.5653727072348149,0.3977072159295372,0.7373453152898032,0.5371133774414933
3194326202,0.4,0.85,1,0,100,0.6984888978521495,0.5047124625320601,0.9515397643065869,0.6115321188149314
324225693,0.4,0.85,1,0,100,0.46360277631583946,0.048935877977619203,0.6936275250585825,0.5890067975772851
3290306825,0.4,0.85,1,0,100,0.46323487188656937,0.06844380704724083,0.7677235037893837,0.49713858127460814
3294954456,0.4,0.85,1,0,100,0.6481555338609112,0.415636105188344,0.957481872494229,0.5381315626612224
3320274,0.4,0.85,1,0,100,0.5638496591436291,0.31951354339414045,0.8460732583469366,0.49105701629702614
3321304167,0.4,0.85,1,0,100,0.603722956932961,0.35194992778045264,0.8723508465339342,0.5509005208912808
3335656968,0.4,0.85,1,0,100,0.5774886062653494,0.16987536694273872,0.9466595881542024,0.5577004009387341
3342671660,0.4,0.85,1,0,100,0.6417211954427517,0.40948742337149147,0.898128355361041,0.5843715544426857
3351412255,0.4,0.85,1,0,100,0.5258488390997028,0.16073478760045923,0.857569352908099,0.5070832265763727
3355195275,0.4,0.85,1,0,100,0.6344332914367485,0.41494940478744863,0.8812203874010581,0.5757752411718391
3371019516,0.4,0.85,1,0,100,0.48411034342753945,0.23713209652671224,0.7177757017907365,0.46214062526505134
338740527,0.4,0.85,1,0,100,0.6917565734396272,0.49133327599821747,0.9679281755785195,0.5873763691076577
3414512299,0.4,0.85,1,0,100,0.7241674348904463,0.4893785043038774,0.9960639500367771,0.6535185745326035
3419802889,0.4,0.85,1,0,100,0.48536519668299516,0.04806053298964786,0.8012445286491294,0.5443184335968729
344456112,0.4,0.85,1,0,100,0.6789097804168442,0.47761194029850745,0.9515443298129832,0.5788162368364228
3542835985,0.4,0.85,1,0,100,0.6356037366789751,0.417910447761194,0.9390010347121849,0.5188006862895778
3598654160,0.4,0.85,1,0,100,0.46282229995245816,0.14974308783949108,0.65716234878274,0.5368358615047196
3647910527,0.4,0.85,1,0,100,0.6829460970263841,0.49566122874002083,0.9599919580998124,0.566430123055553
364978558,0.4,0.85,1,0,100,0.6148768913033498,0.2985074626865672,0.9395362625968144,0.5613913159671274
3662102503,0.4,0.85,1,0,100,0.5116577080495586,0.22117829406182724,0.7972321410076078,0.4750656299381361
3700757712,0.4,0.85,1,0,100,0.6174504368275053,0.4185954787951757,0.892164286625785,0.5131836939140799
3707256544,0.4,0.85,1,0,100,0.6675283654734145,0.4673998428908091,0.9636909277935662,0.5429045367954961
3710912607,0.4,0.85,1,0,100,0.494491994712019,0.0803178352840116,0.7603026479348348,0.5836877638560668
3767466977,0.4,0.85,1,0,100,0.6619417309699736,0.43188313750396956,0.9593247144722088,0.5617518275814563
3769121277,0.4,0.85,1,0,100,0.6146360732425987,0.18794914317302377,0.9806664609081331,0.6143373399224142
3770778897,0.4,0.85,1,0,100,0.6781114860828957,0.4703312704768839,0.9600970801245576,0.5742232197035299
3819086916,0.4,0.85,1,0,100,0.7002837434346358,0.47520544243638047,0.9800938902919407,0.6133978545758357
3853942725,0.4,0.85,1,0,100,0.6662767367186573,0.44845539743144747,0.9461258005641153,0.5731316779765221
3854983004,0.4,0.85,1,0,100,0.6286249223695641,0.43489823609226597,0.874901144124839,0.5484001459948309
3918162598,0.4,0.85,1,0,100,0.641762754616017,0.2339333931263297,0.9802799654449197,0.6528135679211318
3921562037,0.4,0.85,1,0,100,0.5893278190339944,0.23286231888025213,0.9287182407349877,0.5554792546076376
3922476405,0.4,0.85,1,0,100,0.6597041707394784,0.3921339643247179,0.9345768771078874,0.6141773555837211
3925240194,0.4,0.85,1,0,100,0.44337603255213737,0.03305122048876384,0.7403608924638241,0.4980981544090567
3958093739,0.4,0.85,1,0,100,0.49078953672562176,0.10249953561029759,0.8046690285074267,0.509730045899809
3962971462,0.4,0.85,1,0,100,0.5966035223597964,0.28417910447761197,0.9156862647349383,0.5453131381693842
3970017952,0.4,0.85,1,0,100,0.617518305647837,0.19029850746268656,0.9597458929203468,0.6414791168197419
3977024865,0.4,0.85,1,0,100,0.6760630954527913,0.4875807298909181,0.9428689425467801,0.5708135616975512
3978531923,0.4,0.85,1,0,100,0.49423054230652197,0.15268788799366004,0.7594332136440058,0.5217787175229199
4023763904,0.4,0.85,1,0,100,0.6574874761645566,0.38720246133612035,0.957450159344167,0.5891976628378914
4026460947,0.4,0.85,1,0,100,0.5916954405238647,0.17805708300602252,0.9586007356849966,0.5793373089494547
4065328827,0.4,0.85,1,0,100,0.5711667364918931,0.3643321852277076,0.7921213848786886,0.5274988463315423
